队名,队员号,出场次数,首发次数,上场时间,投篮命中率,投篮命中次数,投篮出手次数,三分命中率,三分命中次数,三分出手次数,罚球命中率,罚球命中次数,罚球出手次数,篮板总数,前场篮板,后场篮板,助攻,抢断,盖帽,失误,犯规,得分
66,14,19,0,4.5,29.600,0.4,1.4,21.400,0.2,0.7,90.000,0.5,0.5,1.2,0.3,0.9,0,0.3,0,0.2,0.4,1.5
66,15,6,1,7.2,8.300,0.2,2,14.300,0.2,1.2,,0,0,0.3,0.2,0.2,0.2,0.3,0.2,0.7,0.3,0.5
67,0,74,74,35.4,46.700,9.7,20.9,26.600,0.4,1.7,84.200,7.4,8.7,5.2,0.9,4.3,3.9,1.1,0.2,2.4,1.8,27.3
67,1,60,60,37.4,46.400,7.1,15.3,41.200,3.2,7.8,81.900,5,6.1,4.8,0.8,4,7,1.5,0.3,2.9,2.8,22.4
67,2,23,23,31,45.900,5.6,12.1,39.800,1.8,4.5,88.200,1.3,1.5,6.8,1.3,5.5,0.7,0.3,1.4,1.7,3.3,14.2
67,3,80,80,25.8,55.700,4.9,8.8,50.000,0,0,81.100,2.2,2.7,9.5,2.8,6.7,0.7,0.5,0.8,1.3,2.7,12
67,4,54,0,22.3,44.100,3.9,8.9,37.500,1.8,4.7,82.000,0.8,0.9,2.6,0.3,2.3,0.8,1,0.4,0.6,1.5,10.4
67,5,80,22,25.1,45.200,3.7,8.3,35.600,0.6,1.7,77.000,1.2,1.5,2.9,0.6,2.3,3.3,0.8,0.2,1.4,1.8,9.3
67,6,72,72,26.2,40.000,3.1,7.6,34.100,1.5,4.4,76.100,1.2,1.6,3.8,0.9,2.9,1,1.1,0.4,0.8,2,8.9
67,7,76,18,18,44.900,3,6.7,32.400,0.7,2.3,79.200,1.7,2.1,2.2,0.3,1.9,1.1,0.7,0.2,0.9,1.7,8.4
67,8,65,8,24.6,40.100,2.4,5.9,37.200,1.4,3.9,71.700,0.7,0.9,4.5,1,3.6,1.2,0.6,0.4,0.6,1.8,6.8
67,9,24,4,25.3,40.600,2.2,5.3,40.000,1,2.5,68.800,0.5,0.7,5.4,1,4.4,1.1,1.3,0.2,0.6,2.2,5.8
67,10,27,0,16.6,42.200,1.8,4.3,33.300,0.4,1.1,76.400,1.6,2,1.8,0.6,1.2,2.1,1,0.4,0.9,1.1,5.6
67,11,57,6,19.1,66.000,1.8,2.7,25.000,0.1,0.2,65.700,0.8,1.2,4.3,1.4,2.8,0.7,0.9,1.6,0.8,2.4,4.4
67,12,55,38,15.6,50.200,1.9,3.7,14.300,0,0.1,68.800,0.4,0.6,3.4,1.2,2.2,0.3,0.5,0.8,0.6,2,4.2
67,13,11,1,10.8,31.900,1.4,4.3,16.700,0.3,1.6,50.000,0.4,0.7,2.5,0.9,1.5,0.3,0.4,0.1,0.4,1.5,3.4
67,14,54,4,11.6,58.300,1.2,2.1,,0,0,54.400,0.6,1.1,3.1,1.4,1.6,0.2,0.3,0.4,0.5,2.1,3.1
67,15,37,0,7.9,35.100,1.1,3,37.900,0.3,0.8,81.800,0.5,0.6,1.1,0.1,1,0.9,0.4,0.1,0.4,1,2.9
67,16,9,0,4.4,37.500,0.7,1.8,33.300,0.2,0.7,,0,0,1.1,0.6,0.6,0.4,0.2,0.1,0.2,0.4,1.6
68,0,72,72,35.5,44.300,7.1,16.1,29.700,1.2,4.2,80.200,2.7,3.4,4,0.8,3.2,4.7,0.7,0.1,2,1.8,18.2
68,1,77,77,34.4,47.700,6.5,13.5,33.100,0.7,2,72.500,3,4.1,8.5,1.7,6.8,3.3,1.3,1.6,2.6,2.8,16.5
68,2,77,77,35.1,55.700,6.7,12,50.000,0,0.1,79.800,1.9,2.4,9.3,2.4,7,3.5,0.8,1,1.5,2.5,15.3
68,3,76,0,30.2,42.100,4.8,11.5,34.100,1.6,4.6,85.400,2.9,3.4,1.7,0.3,1.4,3.2,0.8,0.2,1.9,1.3,14.2
68,4,65,52,28.7,45.800,3.8,8.3,33.600,0.6,1.7,84.500,2.3,2.7,4.8,1,3.8,1.4,0.5,0.4,1,1.6,10.4
68,5,56,56,29.9,43.500,3.4,7.9,44.100,2,4.6,63.000,0.5,0.8,2.6,0.3,2.3,3.6,0.7,0.1,1.2,2.2,9.4
68,6,24,22,28.6,43.200,3.3,7.7,42.100,1.3,3.2,66.700,0.6,0.9,2.2,0.3,1.9,3.3,0.8,0.3,1.5,2.8,8.6
68,7,70,7,13.8,43.800,1.9,4.3,37.500,0.3,0.7,79.400,1.1,1.4,1.5,0.2,1.3,2,0.6,0.4,0.9,1.2,5.2
68,8,47,12,17.8,39.300,1.7,4.3,31.500,0.6,1.9,85.700,0.5,0.6,1.8,0.5,1.3,0.6,0.3,0.1,0.3,1.6,4.5
68,9,79,7,15.7,46.100,1.4,2.9,,0,0,75.400,1.7,2.3,4.2,1.5,2.7,0.7,0.4,0.3,0.9,2.3,4.4
68,10,16,0,10,35.100,1.7,4.8,33.300,0.6,1.7,66.700,0.3,0.4,1.8,0.6,1.2,0.9,0.2,0,0.9,0.8,4.2
68,11,54,0,12.1,45.200,1.7,3.9,0.000,0,0,80.000,0.7,0.8,2.5,0.9,1.6,0.4,0.1,0.1,1,1.4,4.1
68,12,52,0,13,50.400,1.3,2.6,20.000,0,0.2,71.400,0.8,1.1,1.7,0.4,1.3,0.8,0.5,0.2,0.4,1.4,3.5
68,13,13,0,6.3,47.600,0.8,1.6,,0,0,80.000,0.9,1.2,1.8,0.5,1.3,0.2,0.1,0.3,0.4,0.8,2.5
68,14,3,0,7,33.300,0.7,2,0.000,0,0.3,100.000,1,1,1,0.7,0.3,0.7,0.3,0,1,0.3,2.3
68,15,49,28,12.1,47.900,0.7,1.4,100.000,0,0,65.900,0.6,0.8,2.1,0.6,1.5,0.4,0.2,0.2,0.5,2,2
68,16,12,0,6.3,50.000,0.5,1,100.000,0.1,0.1,20.000,0.2,0.8,1.4,0.3,1.2,0.3,0.3,0.4,0.3,0.8,1.3
69,0,60,60,35.4,45.400,7.1,15.5,38.800,2.1,5.4,84.900,2.6,3.1,3.7,0.9,2.8,3.9,0.8,0.2,1.9,1.3,18.8
69,1,66,66,35.3,45.800,7.6,16.7,25.700,0.4,1.7,63.000,3.1,4.9,9.6,2.1,7.5,3.9,1.4,1.7,2.5,2.6,18.8
69,2,66,66,33.1,47.600,4.8,10.2,34.200,0.8,2.3,75.700,2.1,2.8,2.4,0.3,2.1,4.9,1.6,0.6,2,2.2,12.6
69,3,11,11,31.6,55.300,5.2,9.4,0.000,0,0.1,73.300,2,2.7,7,2.4,4.6,2.2,0.9,1.3,1.5,1.9,12.4
69,4,57,37,26.3,43.200,3.6,8.2,38.900,1,2.6,78.800,2,2.6,5.2,1.3,3.8,1.2,0.8,0.3,0.7,1.5,10.2
69,5,58,44,28.3,49.900,2.9,5.8,,0,0,74.100,2,2.7,7.9,2.7,5.2,1.4,0.9,0.5,1.4,3,7.8
69,6,53,2,17.4,47.100,2.9,6.1,44.200,0.9,2.1,85.700,0.9,1.1,1.5,0.3,1.2,0.8,0.4,0.1,0.6,1.4,7.6
69,7,48,31,25.8,41.400,2.5,6.1,34.600,1,2.8,78.100,0.5,0.7,2.1,0.2,1.9,2.8,0.8,0.2,1.2,2.1,6.6
69,8,56,0,16.7,51.300,2.5,4.9,33.300,0,0.1,72.000,1.3,1.8,4,1.2,2.9,0.6,0.8,0.3,1.2,2.1,6.4
69,9,50,0,13.4,41.500,2.1,5.1,38.400,1.1,2.8,95.000,0.4,0.4,1.5,0.2,1.3,1.9,0.4,0,1,1.3,5.6
69,10,52,0,16.1,43.700,1.9,4.4,45.500,0.3,0.6,67.500,1.1,1.6,3,0.4,2.5,2.1,0.3,0.3,1,0.7,5.3
69,11,49,3,15.3,37.600,1.5,4,37.000,1,2.8,75.900,0.4,0.6,2.9,0.7,2.2,1.1,0.4,0.3,0.7,1.3,4.5
69,12,30,0,9.1,37.000,1.2,3.3,34.200,0.4,1.3,91.300,0.7,0.8,0.8,0.2,0.6,0.5,0.3,0.1,0.4,0.4,3.6
69,13,30,10,10.3,40.000,0.5,1.3,,0,0,46.700,0.2,0.5,1.6,0.4,1.2,0.3,0.1,0.1,0.3,1.1,1.3
69,14,5,0,4,37.500,0.6,1.6,0.000,0,0.2,,0,0,1,0.2,0.8,1,0.2,0,0.4,0.6,1.2
69,15,15,0,5.5,12.500,0.1,0.5,,0,0,,0,0,1.7,0.7,1,0.3,0.1,0.3,0.2,0.6,0.1
70,0,76,76,35.3,46.500,7.2,15.6,30.300,0.8,2.6,51.700,2.2,4.2,8.4,1.8,6.7,4.2,1.2,1.8,3,2.3,17.5
70,1,74,74,37.3,54.300,7.8,14.3,50.000,0,0.1,64.400,1.8,2.8,10.2,2.6,7.6,3.2,1.1,1.1,2,2.2,17.4
70,2,80,78,32.9,45.100,5.5,12.2,35.900,1.1,3.1,88.100,2.5,2.8,2.3,0.3,1.9,7.2,1.5,0.4,2.9,2.3,14.6
70,3,39,9,28.7,42.200,4.8,11.4,36.700,1.8,5,86.800,2.7,3.1,2.1,0.2,1.8,3.6,1.1,0.3,1.9,1.4,14.1
70,4,74,60,30.5,46.100,3.7,8.1,45.700,2.6,5.6,85.900,0.9,1.1,4,0.3,3.6,2,0.9,0.5,0.9,2.3,10.9
70,5,58,34,24.5,43.800,3.3,7.6,33.500,1.3,4,72.700,1.9,2.7,2,0.1,1.9,3.4,1.1,0.2,1.5,1.8,9.9
70,6,69,5,15,52.000,2.7,5.2,7.700,0,0.2,61.800,1.2,1.9,3.9,1.1,2.8,0.7,0.8,0.2,1,1.9,6.6
70,7,61,2,14.9,44.600,2.1,4.8,38.400,0.9,2.3,84.300,1,1.1,1.5,0.3,1.3,0.9,0.2,0.2,0.7,0.6,6.1
70,8,52,15,21.8,47.300,2.2,4.6,0.000,0,0.1,75.700,1.5,2,6.5,2.5,3.9,1.5,0.7,0.2,1.3,2.5,5.9
70,9,24,1,12.6,42.300,2,4.6,39.500,0.6,1.6,88.900,0.7,0.8,1.1,0.4,0.7,0.4,0.5,0,0.2,1.4,5.2
70,10,20,1,13.5,48.800,2.1,4.2,40.000,0.7,1.8,57.100,0.4,0.7,1.2,0,1.2,2.2,0.5,0,1.2,1.4,5.2
70,11,7,0,16.3,34.200,1.9,5.4,35.000,1,2.9,100.000,0.3,0.3,1,0.1,0.9,2.7,0.4,0,0.7,1.1,5
70,12,57,31,20.3,37.400,1.7,4.6,36.400,1.3,3.7,52.200,0.2,0.4,2.1,0.3,1.8,0.9,0.5,0.1,0.4,1.2,5
70,13,40,1,9.4,47.600,1.8,3.7,0.000,0,0,76.800,1.1,1.4,2.8,1,1.8,0.3,0.1,0.1,0.5,0.8,4.6
70,14,62,11,15.5,38.000,1.3,3.5,33.800,0.7,2.1,86.300,0.7,0.8,2.5,0.5,2,0.5,0.2,0.2,0.6,1.1,4.1
70,15,31,8,11.4,43.600,1.5,3.5,25.000,0,0.1,91.700,0.4,0.4,3.6,1.1,2.5,0.5,0.3,0.3,0.8,1.5,3.5
70,16,28,4,13.6,39.000,1.1,2.9,25.000,0.1,0.4,67.700,0.8,1.1,1.1,0.4,0.7,0.7,0.4,0,0.6,1.6,3.1
70,17,1,0,20,25.000,1,4,,0,0,,0,0,6,4,2,0,0,1,0,2,2
70,18,1,0,5,,0,0,,0,0,,0,0,3,0,3,0,0,0,0,0,0
71,0,29,29,33.1,56.700,8.2,14.5,36.400,0.1,0.4,68.200,2,2.9,8.4,2.3,6.1,2.6,0.9,1.5,2.2,1.9,18.6
71,1,74,73,33.5,46.100,6.5,14.1,35.800,1,2.9,73.100,3.9,5.3,8.5,2.1,6.4,3.1,1.7,1.1,2.5,2.8,17.9
71,2,79,79,32.2,43.800,5.8,13.2,32.900,0.9,2.8,84.600,4,4.8,2.6,0.4,2.2,6.7,1.1,0.2,2.9,2,16.5
71,3,71,71,34,47.500,4.1,8.6,47.200,2.6,5.5,92.600,1.2,1.3,4,0.3,3.7,2.9,1,0.3,1.4,2.1,12
71,4,73,73,32.1,47.000,4.1,8.8,36.200,1.3,3.7,77.300,1.5,1.9,5.5,1.5,4.1,1.8,1.5,0.3,1.1,2.6,11.1
71,5,60,7,24.1,40.000,3.3,8.2,34.200,1.3,3.9,84.900,2.5,3,2.1,0.2,1.9,3.5,0.8,0.1,1.5,1.1,10.4
71,6,80,6,18.6,47.900,3.8,7.9,31.000,0.8,2.5,78.000,1.3,1.7,3.6,0.8,2.8,0.9,0.4,0.1,1,1.5,9.6
71,7,73,11,20.5,41.700,2.9,6.9,33.700,0.8,2.5,86.500,0.9,1,2.2,0.3,1.9,3.7,0.7,0,1.2,1.4,7.5
71,8,50,26,18.5,41.800,2.5,5.9,32.700,1.1,3.4,75.800,1,1.3,4.2,1.1,3,1.2,0.4,0.2,1.1,2.5,7
71,9,53,6,15.5,41.400,2,4.8,38.400,1.1,2.8,75.400,0.9,1.2,2,0.2,1.8,0.6,0.5,0.1,0.6,1.3,5.9
71,10,73,15,19.4,53.900,2.5,4.5,0.000,0,0,64.900,0.8,1.3,4.9,1.3,3.6,1,0.5,1.2,0.8,2.6,5.7
71,11,4,0,13.5,33.300,1.5,4.5,30.000,0.8,2.5,75.000,0.8,1,2,0.3,1.8,0.5,0.3,0.3,1,0.5,4.5
71,12,26,14,16.5,51.000,2,3.9,,0,0,40.000,0.3,0.8,4.8,1.6,3.2,1.1,1,0.4,1.1,1.8,4.3
71,13,20,0,10.8,42.500,1.6,3.7,0.000,0,0.2,100.000,0.7,0.7,2.6,0.9,1.8,0.4,0.2,0.5,0.6,1.5,3.8
71,14,49,0,13.1,38.300,1.5,3.8,23.800,0.2,0.9,67.400,0.6,0.9,1.2,0.1,1.1,1.9,0.3,0,1.2,1.1,3.7
71,15,13,0,12.1,38.100,1.2,3.2,22.200,0.3,1.4,100.000,0.3,0.3,1.7,0.2,1.5,0.8,0.1,0.1,0.8,0.8,3.1
71,16,5,0,4.6,50.000,0.2,0.4,0.000,0,0.2,0.000,0,0.4,0.2,0,0.2,0.6,0,0,0.4,0.6,0.4
71,17,2,0,1.5,0.000,0,0.5,,0,0,0.000,0,1,1.5,1.5,0,0,0,0,0,0,0
72,0,73,73,32.7,47.600,6.1,12.7,35.600,1.1,3,75.700,3.5,4.6,7.8,1.9,5.9,3.1,1.8,0.9,2.3,2.8,16.7
72,1,73,72,30.6,46.000,5.6,12.2,34.300,1,2.8,86.200,3.8,4.4,2.5,0.4,2.1,7,1.7,0.4,2.8,1.9,15.9
72,2,76,76,30.5,53.800,6.8,12.7,30.600,0.1,0.5,75.900,1.4,1.9,7.2,1.7,5.4,3.2,0.9,1.3,1.3,1.6,15.2
72,3,70,69,31.2,48.700,4.5,9.3,39.500,1.7,4.3,70.200,1.8,2.6,5.3,1.4,3.9,1.7,1.3,0.2,1.1,2.2,12.6
72,4,75,75,32.2,48.700,3.9,8,49.200,2.9,6,89.800,1.4,1.6,4.1,0.2,3.9,2.6,0.7,0.6,1.4,1.9,12.1
72,5,77,10,19.7,42.700,3.7,8.6,35.100,0.7,1.9,82.700,1.9,2.3,2.1,0.4,1.8,4.1,0.6,0.1,1.9,1.6,10
72,6,68,0,16.5,44.400,3,6.7,34.400,1,2.8,79.200,0.9,1.1,2.9,0.7,2.3,1.1,0.4,0,0.6,1.2,7.8
72,7,63,3,16.5,36.500,1.7,4.7,30.100,0.8,2.7,71.500,1.4,2,3,0.9,2.1,0.8,0.3,0.2,0.8,2.1,5.7
72,8,24,3,12.4,49.500,2,4.1,40.400,0.9,2.2,84.200,0.7,0.8,1.6,0.1,1.5,0.5,0.4,0,0.3,0.6,5.6
72,9,55,0,15.1,40.100,2.1,5.3,31.500,0.7,2.3,80.600,0.5,0.6,1.4,0.1,1.3,2.8,0.5,0,0.9,0.6,5.4
72,10,52,7,18.8,41.800,2,4.8,32.100,0.5,1.5,77.600,0.9,1.1,4.3,1,3.3,1.4,1,0.4,0.7,1.3,5.3
72,11,75,10,17.7,42.600,1.9,4.4,36.400,0.6,1.8,60.000,0.8,1.3,3,0.3,2.7,1,0.7,0.4,1,1.7,5.2
72,12,40,8,12.6,55.000,2.1,3.8,40.900,0.2,0.6,88.000,0.6,0.6,3,1.3,1.7,0.6,0.4,0.5,0.5,1.3,4.9
72,13,8,0,9.5,38.500,1.3,3.3,35.700,0.6,1.8,50.000,0.1,0.3,1.8,0.5,1.3,1,0.5,0.3,0.6,1.1,3.3
72,14,36,4,13.5,44.200,1.2,2.6,0.000,0,0,52.200,0.3,0.6,2.8,0.8,2,0.6,0.5,0.7,0.5,1.5,2.7
72,15,3,0,6.7,28.600,0.7,2.3,0.000,0,0.3,50.000,0.3,0.7,1.3,0.3,1,0,0.3,0,0,1.3,1.7
73,0,81,81,32.6,47.000,6.2,13.2,31.900,0.9,2.9,75.700,3.8,5,9,2.4,6.6,3.3,1.8,1.7,2.4,2.9,17.1
73,1,79,78,28.5,43.900,5.5,12.5,40.100,1.4,3.5,83.700,3.3,3.9,2.7,0.4,2.3,5.9,1.2,0.3,2.8,2.1,15.7
73,2,82,82,32.2,50.500,6.5,12.8,34.400,1.1,3.1,79.800,1.3,1.6,7.3,1.8,5.5,3.2,0.8,1.5,1.3,2,15.2
73,3,75,68,27.7,44.100,4.3,9.7,35.700,1.5,4.1,81.500,1.6,2,5.1,0.4,4.7,2.3,1.3,0.5,1.8,2.3,11.6
73,4,80,6,20.2,42.100,4.1,9.8,32.200,1,3,79.100,1.8,2.3,2.6,0.3,2.2,4.4,0.9,0.1,2.3,1.7,11
73,5,80,80,30.1,43.400,3.4,7.7,39.800,2,5,83.300,0.6,0.7,3.3,0.2,3.1,2.1,0.8,0.4,1.2,2,9.2
73,6,75,11,23.3,50.700,2.5,4.9,34.100,0.6,1.6,62.600,0.8,1.3,4.5,0.7,3.8,1.4,1.1,0.5,0.9,1.5,6.4
73,7,51,1,16.9,43.000,2.2,5.2,33.600,0.9,2.8,89.300,1,1.1,1.7,0.1,1.5,1,0.4,0.1,0.5,0.9,6.4
73,8,21,0,14,46.500,2.2,4.8,25.800,0.4,1.5,71.100,1.5,2.1,3.4,1,2.4,0.6,0.5,0.3,0.7,2.1,6.4
73,9,75,0,15.4,46.800,2.3,5,39.200,0.8,2.1,79.400,0.7,0.8,2.7,0.7,2,1,0.3,0.2,0.6,1.4,6.2
73,10,36,2,16.1,52.300,2.3,4.3,0.000,0,0.1,81.300,1.1,1.3,3.3,1.3,2.1,0.8,0.6,0.3,0.7,2,5.6
73,11,24,0,7.8,42.100,1.7,4,14.800,0.2,1.1,75.000,0.4,0.5,0.9,0.1,0.8,1.6,0.3,0,0.6,0.3,3.9
73,12,60,0,9.5,50.000,1.3,2.5,30.800,0.2,0.7,79.500,0.5,0.7,2,0.6,1.3,0.6,0.2,0.5,0.5,1.2,3.3
73,13,26,1,10.1,32.900,0.9,2.8,22.200,0.4,1.7,50.000,0.2,0.4,1,0.2,0.9,0.4,0.5,0.2,0.5,0.8,2.4
73,14,35,0,11.4,35.000,0.8,2.3,24.500,0.3,1.4,72.700,0.5,0.6,1.4,0.1,1.3,1.1,0.3,0.1,0.7,1.3,2.4
73,15,11,0,6.3,57.900,1,1.7,,0,0,37.500,0.3,0.7,1.9,0.6,1.3,0.3,0.1,0.5,0.5,0.7,2.3
73,16,11,0,6.8,18.200,0.2,1,16.700,0.1,0.5,,0,0,1.1,0.1,1,1.3,0.2,0.1,0.3,0.1,0.5
74,0,69,67,34,44.200,6.2,14.1,31.100,1.1,3.5,76.800,4.5,5.9,7.7,1.6,6.1,3.7,1.3,0.9,2.3,2.7,18.1
74,1,79,78,31.5,45.100,6.9,15.4,34.000,1.3,3.7,85.500,2.8,3.2,3.1,0.5,2.6,6.3,0.9,0.2,3.3,1.9,17.9
74,2,79,30,27.2,45.500,5.3,11.5,35.700,1.9,5.3,76.600,2.1,2.7,2.8,0.4,2.4,2.3,0.7,0.2,1.3,1.3,14.5
74,3,74,74,29.7,63.300,5.2,8.3,0.000,0,0,53.300,3.1,5.7,12.7,4,8.7,1.4,0.9,1.2,2.3,2.7,13.5
74,4,73,64,26.9,40.900,4,9.9,34.600,1.3,3.6,70.800,1.6,2.3,3.2,0.6,2.5,2.4,1.2,0.7,1.7,2.3,11
74,5,26,12,24.4,41.200,3.6,8.7,34.800,1.2,3.5,80.000,2,2.5,5.8,1.6,4.2,1.6,0.8,0.3,1.3,2.8,10.4
74,6,32,21,27.9,43.900,3.4,7.7,40.900,2,5,88.900,0.8,0.8,2.8,0,2.8,2.3,0.7,0.4,1.3,1.5,9.5
74,7,62,42,25.7,44.100,2.8,6.4,34.200,0.7,1.9,73.300,0.9,1.2,4.4,0.9,3.5,1.7,1.5,0.5,0.9,1.6,7.2
74,8,70,3,17.7,50.400,2.4,4.8,41.800,0.7,1.6,76.600,0.7,0.9,3.4,1.1,2.3,1.4,0.4,0.6,0.8,1.4,6.2
74,9,59,10,16.6,40.000,1.9,4.8,32.400,0.6,1.7,78.700,1.3,1.6,2.7,0.4,2.2,0.9,0.7,0.5,1,1.6,5.7
74,10,30,0,16,43.800,1.9,4.3,42.900,1.1,2.6,84.600,0.7,0.9,2.3,0.4,1.9,1,0.3,0.2,0.5,1.2,5.6
74,11,73,2,17.1,37.400,2,5.3,23.600,0.4,1.5,80.600,1,1.3,1.7,0.1,1.5,2.6,0.5,0,1.3,1.5,5.4
74,12,56,4,12.3,40.700,1.6,3.8,35.200,0.3,1,78.000,1.1,1.5,3.7,1.1,2.6,0.5,0.3,0.4,0.5,1.2,4.6
74,13,17,2,14.5,40.400,1.4,3.4,26.700,0.5,1.8,87.500,0.4,0.5,1.9,0.4,1.5,2.2,0.2,0,0.9,0.8,3.6
74,14,38,1,9.7,48.000,1.2,2.6,5.600,0,0.5,37.500,0.2,0.4,1.6,0.4,1.2,0.8,0.2,0.1,0.4,0.6,2.7
74,15,18,0,11,28.800,0.9,3.3,14.800,0.2,1.5,87.500,0.4,0.4,2.1,0.6,1.5,0.9,0.2,0.2,0.4,0.7,2.5
74,16,1,0,4,100.000,1,1,,0,0,0.000,0,2,1,0,1,0,0,0,0,0,2
74,17,2,0,9.5,0.000,0,3.5,0.000,0,1,100.000,2,2,0.5,0,0.5,0.5,0,0,0,0.5,2
74,18,5,0,8.2,20.000,0.6,3,16.700,0.2,1.2,66.700,0.4,0.6,1.4,0.2,1.2,1.2,0.2,0,0.8,1.2,1.8
74,19,16,0,6.9,28.600,0.5,1.8,40.000,0.3,0.6,83.300,0.3,0.4,1.1,0.1,1.1,0.5,0.3,0.3,0.3,0.3,1.6
75,0,67,67,35.9,41.100,6.5,15.8,33.700,1.8,5.4,81.600,3.7,4.6,4.5,0.8,3.7,3.6,1.2,0.4,3.1,2.4,18.5
75,1,48,48,39,43.300,5.3,12.1,33.000,0.7,2.2,73.900,4.4,5.9,8.2,1.5,6.7,2.4,1.2,1,2.1,2.5,15.6
75,2,82,82,33.6,41.600,4.9,11.7,33.300,1.4,4.1,90.600,3.3,3.6,2.7,0.5,2.3,6.1,0.7,0,1.9,1.9,14.4
75,3,82,82,33.9,49.200,4.6,9.4,34.500,1,2.8,68.300,1,1.5,5,1.3,3.8,4.1,0.9,0.6,2,2.3,11.3
75,4,41,2,21,47.100,3.8,8.1,0.000,0,0.1,78.700,2.6,3.3,5.5,1.6,3.9,0.7,0.7,1.6,1.6,2.8,10.2
75,5,68,30,24.4,45.400,3.8,8.4,19.400,0.1,0.5,78.500,1.9,2.4,3,0.7,2.3,1.5,0.7,0.5,0.9,1.7,9.6
75,6,22,9,24,50.800,4.2,8.2,11.100,0,0.4,76.500,0.6,0.8,4,1,3,0.6,0.7,0.5,0.8,1.7,9
75,7,24,0,19.4,52.600,3.4,6.4,0.000,0,0.1,75.900,1.7,2.3,4.4,1.3,3.1,0.6,0.3,0.5,0.3,1.9,8.5
75,8,66,50,26,51.700,2.9,5.7,,0,0,58.900,2.1,3.5,6.8,2.2,4.6,0.7,0.4,0.6,1,2.6,7.9
75,9,51,30,16.7,50.200,3.1,6.2,0.000,0,0,59.100,1,1.7,4.9,1.8,3.1,0.3,0.3,0.9,1,2.4,7.3
75,10,73,0,17.3,46.600,2.5,5.4,25.000,0,0.1,86.400,1.5,1.7,2,0.4,1.6,2.2,0.6,0.4,1.2,1.5,6.6
75,11,54,1,10.8,44.700,1.6,3.7,37.000,0.3,0.9,76.900,0.7,1,1.3,0.2,1,0.4,0.3,0.1,0.4,0.8,4.4
75,12,41,1,11.9,54.900,1.5,2.8,33.300,0,0.1,53.200,0.6,1.1,2,0.8,1.3,0.7,0.4,0.2,0.7,1.2,3.7
75,13,52,8,14.6,39.600,1.4,3.5,0.000,0,0,76.900,0.6,0.8,3.8,1.2,2.6,0.8,0.2,0.6,0.5,1.8,3.3
75,14,12,0,10.5,28.600,1,3.5,26.900,0.6,2.2,63.600,0.6,0.9,1.3,0,1.3,2,0.8,0.3,1.7,1.2,3.2
75,15,31,0,12,36.100,0.8,2.3,32.400,0.4,1.1,54.500,0.2,0.4,1.4,0.5,1,0.6,0.4,0.2,0.4,1.7,2.2
75,16,5,0,14.8,40.000,0.8,2,,0,0,25.000,0.2,0.8,4.8,1.8,3,0,0,0.2,1.4,3.2,1.8
75,17,16,0,11.3,33.300,0.5,1.5,,0,0,36.400,0.3,0.7,2.5,0.8,1.8,0.4,0.3,0.9,0.7,1.6,1.3
75,18,20,0,3.3,28.000,0.4,1.3,20.000,0.1,0.5,100.000,0.1,0.1,0.3,0,0.3,0.4,0.1,0,0.2,0.1,0.9
76,0,55,55,33.3,45.900,6,13.1,23.400,0.2,0.9,76.000,2.8,3.7,4.1,1.2,2.9,2.3,0.9,0.4,1.8,2.3,15.1
76,1,32,28,27.5,37.300,4.3,11.7,36.400,0.8,2.1,85.600,5.6,6.5,3.9,0.7,3.3,1.2,0.7,0,1.8,2.6,15
76,2,66,25,27.2,36.600,4.3,11.6,30.500,1,3.4,78.900,2.5,3.2,3.5,0.5,3.1,4.4,0.9,0.3,1.8,1.2,12.1
76,3,48,46,29.4,37.600,3.8,10.1,34.100,1.3,3.7,87.500,2.2,2.5,2.3,0.5,1.8,6.4,0.8,0,2.3,1.4,11.1
76,4,65,25,22.5,42.500,3.9,9.1,23.500,0.2,0.8,82.100,1.4,1.7,5,1.5,3.6,0.9,0.3,0.8,1.1,2.1,9.3
76,5,33,13,22.6,41.600,3.2,7.7,30.800,1,3.2,72.500,0.9,1.2,2.8,0.8,2,1.8,0.6,0.1,1,1,8.3
76,6,65,17,22.2,51.800,3.3,6.3,25.000,0.1,0.4,66.700,1.4,2.2,3.6,1.5,2.2,1,0.7,0.2,0.8,1.5,8.1
76,7,37,28,27.5,41.000,3.1,7.6,26.700,0.6,2.3,63.000,0.5,0.7,5.3,1.3,4,4.3,0.5,0.5,2.3,1.9,7.4
76,8,58,11,18.9,49.300,3,6.1,100.000,0,0,70.500,0.7,1.1,3.6,0.9,2.7,0.8,0.3,0.4,0.7,1.6,6.8
76,9,54,30,18.8,36.700,2.2,6.1,33.300,0,0.1,75.900,1.2,1.5,3.7,0.9,2.8,0.6,0.7,1.1,1,2.7,5.6
76,10,63,41,23.1,46.400,2,4.4,,0,0,48.300,1.1,2.3,5.8,1.8,4,0.4,0.3,1.8,1.1,2.3,5.2
76,11,38,0,11.1,32.500,1.4,4.2,20.000,0.1,0.5,70.000,1.1,1.6,0.9,0.2,0.7,0.9,0.1,0.2,1,1.1,3.9
76,12,53,2,11.2,33.100,1,3,18.600,0.2,0.8,78.900,0.6,0.7,1.1,0.2,0.9,0.7,0.3,0.1,0.5,1,2.7
76,13,22,0,12.3,37.500,1.1,2.9,27.600,0.4,1.3,50.000,0.1,0.2,2.3,0.5,1.8,0.5,0.9,0.2,0.3,1.8,2.6
